2,0.08009664,0.080289386
4,0.078644335,0.08107603
8,0.07662458,0.081003554
16,0.0747938,0.081106305
32,0.07718395,0.07005569
64,0.072370484,0.075782344
128,0.07039126,0.07028237
256,0.07649433,0.07129234
